Date,Suburb,State,Postcode,Beds,Baths,Cars,Land,Type,SaleType,Median price,Price,latitude,longitude,dist_to_cbd
10/04/2025,THEODORE,ACT,2905,5,3,2,1124,House,PRIVATE TREATY,980000,1045000,-35.4510621,149.1200142,17.11227352
5/05/2025,DANDENONG,VIC,3175,4,1,3,792,House,PRIVATE TREATY,550000,1045000,-37.9838084,145.2212274,29.48469375
6/05/2025,GRENVILLE,VIC,3352,3,2,8,,House,PRIVATE TREATY,550000,1045000,-37.7764467,143.8786873,95.60871861
8/05/2025,LANE COVE,NSW,2066,2,2,1,,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,1045000,-33.805257,151.1584758,8.519229558
8/05/2025,MIDDLE RIDGE,QLD,4350,4,2,2,720,House,PRIVATE TREATY,670000,1045000,-27.5991848,151.9649298,105.558071
9/05/2025,BANGALOW,NSW,2479,3,2,2,,House,AUCTION,752000,1045000,-28.6847682,153.5325478,615.968959
10/05/2025,BEXLEY,NSW,2207,2,1,1,,Villa,PRIVATE TREATY,752000,1045000,-33.9455502,151.1208579,11.65735162
16/05/2025,CHANDLERS HILL,SA,5159,4,2,6,920,House,PRIVATE TREATY,495000,1045000,-35.085302,138.6108063,17.45941221
23/05/2025,PALMWOODS,QLD,4555,4,2,2,722,House,PRIVATE TREATY,670000,1045000,-26.6989015,152.944547,85.68503805
30/07/2025,CAMDEN PARK,SA,5038,3,1,2,729,House,AUCTION,495000,1045000,-34.9673048,138.5455699,6.59526449
7/08/2025,MUDGEERABA,QLD,4213,3,2,4,450,House,PRIVATE TREATY,670000,1045000,-28.0877579,153.3788053,76.99691833
9/08/2025,GILLES PLAINS,SA,5086,4,2,2,350,House,AUCTION,495000,1045000,-34.85052,138.6559067,10.02042471
12/08/2025,GRACEVILLE,QLD,4075,3,1,2,404,House,PRIVATE TREATY,670000,1045000,-27.5219901,152.9833665,7.089212401
13/08/2025,TWEED HEADS WEST,NSW,2485,4,2,2,,House,PRIVATE TREATY,752000,1045000,-28.1873952,153.5015372,666.9142767
14/08/2025,NEUTRAL BAY,NSW,2089,1,1,1,,Apartment/Unit/Flat,PRIOR TO AUCTION,645000,1045000,-33.8398708,151.2157507,3.395641106
14/08/2025,VINCENTIA,NSW,2540,4,2,2,525,House,PRIVATE TREATY,752000,1045000,-35.0679136,150.6509006,142.4265957
5/04/2025,DUNLOP,ACT,2615,4,2,2,650,House,AUCTION,980000,1043000,-35.1976024,149.0237848,13.14489504
9/05/2025,ESSENDON NORTH,VIC,3041,3,1,2,364,Villa,AUCTION,550000,1043000,-37.7371639,144.9038561,10.0251989
21/07/2025,KINGSTON,TAS,7050,4,2,4,1342,House,PRIVATE TREATY,540000,1043000,-42.9726968,147.2959291,10.35808972
12/05/2025,HILTON,WA,6163,3,2,2,605,House,PRIVATE TREATY,505000,1042000,-32.0614555,115.7799961,13.9634704
13/08/2025,PLUMPTON,NSW,2761,3,1,2,578,House,PRIVATE TREATY,752000,1042000,-33.7499612,150.8302412,37.44370023
9/05/2025,ALBION PARK,NSW,2527,4,2,2,632,House,PRIVATE TREATY,752000,1041000,-34.5885897,150.7901475,88.54780411
14/06/2025,CHAPMAN,ACT,2611,4,2,2,854,House,AUCTION,980000,1041000,-35.3526096,149.0273062,9.082197555
1/05/2025,WEETANGERA,ACT,2614,4,2,4,1036,House,PRIOR TO AUCTION,980000,1040888,-35.2533975,149.0502795,6.749786962
21/03/2025,BONNER,ACT,2914,4,2,2,450,House,PRIVATE TREATY,980000,1040000,-35.1565827,149.1442885,16.12686261
17/04/2025,BELAIR,SA,5052,3,2,4,988,House,PRIVATE TREATY,495000,1040000,-35.008479,138.6045211,8.918171245
22/04/2025,NORTH HAVEN,SA,5018,3,1,4,704,House,PRIVATE TREATY,495000,1040000,-34.7811995,138.4913365,19.09190211
28/04/2025,MADELEY,WA,6065,3,2,3,656,House,PRIVATE TREATY,505000,1040000,-31.8090618,115.8270176,16.58848962
2/05/2025,BARGARA,QLD,4670,4,2,4,802,House,PRIVATE TREATY,670000,1040000,-24.8370163,152.467099,296.8526339
2/05/2025,TRANMERE,TAS,7018,5,2,6,800,House,PRIVATE TREATY,540000,1040000,-42.9172183,147.4129635,7.929783877
3/05/2025,CRAIGIEBURN,VIC,3064,6,3,2,,House,AUCTION,550000,1040000,-37.5967656,144.8881126,25.0293445
4/05/2025,INNALOO,WA,6018,3,2,2,262,Townhouse,PRIVATE TREATY,505000,1040000,-31.8834441,115.7930188,10.26496697
7/05/2025,BLACKTOWN,NSW,2148,4,2,2,563,House,PRIVATE TREATY,752000,1040000,-33.7622733,150.9172644,29.46734051
7/05/2025,KIAMA,NSW,2533,3,1,,556,House,PRIVATE TREATY,752000,1040000,-34.6826856,150.8452823,96.16286528
9/05/2025,MALUA BAY,NSW,2536,,,,,Acreage/Semirural,PRIVATE TREATY,752000,1040000,-35.7827094,150.208486,231.0752549
9/05/2025,CAMDEN HEAD,NSW,2443,3,2,3,729,House,PRIVATE TREATY,752000,1040000,,,
12/05/2025,ROSTREVOR,SA,5073,3,1,4,622,House,AUCTION,495000,1040000,-34.8904258,138.6837218,8.728164853
15/05/2025,WOODHILL,QLD,4285,,,,5055,Acreage/Semirural,PRIVATE TREATY,670000,1040000,-27.8905457,152.9999881,46.77502156
16/05/2025,NOVAR GARDENS,SA,5040,3,2,4,560,House,PRIVATE TREATY,495000,1040000,-34.9704794,138.5289236,8.005674783
17/05/2025,PARADISE,SA,5075,3,1,4,612,House,AUCTION,495000,1040000,-34.87344,138.6646378,8.476768056
17/05/2025,ALTONA,VIC,3018,3,2,1,217,House,PRIVATE TREATY,550000,1040000,-37.8684843,144.8203068,13.94203103
19/05/2025,MAGILL,SA,5072,4,2,1,348,House,PRIVATE TREATY,495000,1040000,-34.9141633,138.680714,7.543600429
19/05/2025,HARRISDALE,WA,6112,4,2,2,505,House,PRIVATE TREATY,505000,1040000,-32.1209714,115.9342406,19.58243503
20/05/2025,BLACKHEATH,NSW,2785,3,2,3,580,House,PRIVATE TREATY,752000,1040000,-33.6328746,150.2797187,89.95954078
20/05/2025,CASULA,NSW,2170,3,1,2,450,House,PRIOR TO AUCTION,752000,1040000,-33.9608742,150.9010347,30.15411217
20/05/2025,CRONULLA,NSW,2230,2,2,1,102,Apartment/Unit/Flat,PRIVATE TREATY,645000,1040000,-34.0443105,151.1558625,19.94950686
20/05/2025,OAK FLATS,NSW,2529,3,1,1,697,House,PRIVATE TREATY,752000,1040000,-34.5609929,150.8180733,84.68016568
20/05/2025,PICNIC POINT,NSW,2213,3,2,2,372,Townhouse,PRIVATE TREATY,752000,1040000,-33.9764169,150.9998544,22.60958577
23/05/2025,TOONGABBIE,NSW,2146,3,1,1,600,House,PRIVATE TREATY,752000,1040000,-33.7865166,150.9627235,24.53885836
23/05/2025,POINT COOK,VIC,3030,4,2,2,672,House,PRIVATE TREATY,550000,1040000,-37.8904002,144.7410435,21.29838734
23/05/2025,CANNING VALE,WA,6155,5,2,2,720,House,PRIVATE TREATY,505000,1040000,-32.0922572,115.9063116,15.72574499
24/05/2025,KEILOR PARK,VIC,3042,4,2,4,708,House,AUCTION,550000,1040000,-37.7201744,144.8536099,14.21999846
19/06/2025,GUNGAHLIN,ACT,2912,3,2,2,406,House,PRIVATE TREATY,980000,1040000,-35.176563,149.1363954,13.80285665
7/07/2025,GORDON,ACT,2906,4,2,2,595,House,PRIVATE TREATY,980000,1040000,-35.4514614,149.0826824,17.15490542
15/07/2025,MOUNT STUART,TAS,7000,3,1,4,766,House,PRIVATE TREATY,540000,1040000,-42.8719884,147.3063237,2.130303594
29/07/2025,HIGHLAND VALLEY,SA,5255,3,1,2,,House,PRIVATE TREATY,495000,1040000,,,
29/07/2025,BLACKMANS BAY,TAS,7052,6,3,5,796,House,PRIVATE TREATY,540000,1040000,-42.9969049,147.3147687,12.75510116
5/08/2025,WILLETTON,WA,6155,3,1,2,503,House,PRIVATE TREATY,505000,1040000,-32.0460569,115.8877418,10.32180526
11/08/2025,WARNER,QLD,4500,4,2,2,606,House,PRIVATE TREATY,670000,1040000,-27.298887,152.952803,20.10160381
14/08/2025,UPPER COOMERA,QLD,4209,4,2,2,622,House,PRIVATE TREATY,670000,1040000,-27.8595202,153.2981139,51.06090592
14/08/2025,JIMBOOMBA,QLD,4280,,,,,Rural,PRIVATE TREATY,670000,1040000,-27.8446573,153.0137197,41.64342912
15/08/2025,LONG BEACH,NSW,2536,3,1,,,House,PRIVATE TREATY,752000,1040000,-35.7036566,150.2383848,221.9571696
5/08/2025,MODBURY NORTH,SA,5092,4,2,2,630,House,PRIVATE TREATY,495000,1039000,-34.8283597,138.6748195,13.01949847
6/05/2025,BANORA POINT,NSW,2486,3,3,3,,Townhouse,AUCTION,752000,1038000,-28.2172837,153.5329466,664.7686011
19/05/2025,SHAILER PARK,QLD,4128,4,2,4,1251,House,PRIVATE TREATY,670000,1038000,-27.6600636,153.181537,26.3061022
20/01/2025,LYONS,NT,810,4,2,2,813,House,PRIVATE TREATY,460000,1037000,-12.3514282,130.8875099,13.07503252
10/05/2025,DONCASTER EAST,VIC,3109,4,2,1,157,Townhouse,AUCTION,550000,1037000,-37.7853958,145.1558524,17.26885621
20/05/2025,BLAXLAND,NSW,2774,3,1,2,665,House,PRIVATE TREATY,752000,1037000,-33.7407774,150.6007923,58.04380316
2/08/2025,WINDSOR GARDENS,SA,5087,3,1,6,720,House,AUCTION,495000,1036000,-34.8701216,138.6482103,7.807576246
17/04/2025,WEETANGERA,ACT,2614,3,2,2,,Townhouse,PRIVATE TREATY,980000,1035103,-35.2472731,149.0491938,7.322032438
5/04/2025,DUFFY,ACT,2611,4,2,1,672,House,AUCTION,980000,1035000,-35.3363593,149.0298028,7.793134914
11/04/2025,HOLDER,ACT,2611,4,2,2,636,House,AUCTION,980000,1035000,-35.3362055,149.0499474,6.335075992
9/05/2025,MINTO,NSW,2566,4,2,1,388,House,PRIVATE TREATY,752000,1035000,-34.0249541,150.854544,36.95033207
9/05/2025,BRAEMAR,NSW,2575,3,1,2,1011,House,PRIVATE TREATY,752000,1035000,-34.433059,150.475826,92.00911085
10/05/2025,BLACKBURN NORTH,VIC,3130,2,1,2,615,House,AUCTION,550000,1035000,-37.8096463,145.1643176,17.71937793
13/05/2025,MILLBROOK,WA,6330,5,2,3,,House,PRIVATE TREATY,505000,1035000,-34.9233803,117.8675101,378.3311473
14/05/2025,FLAGSTAFF HILL,SA,5159,4,2,4,711,House,PRIVATE TREATY,495000,1035000,-35.0487413,138.5833677,13.46028016
21/05/2025,ROSTREVOR,SA,5073,2,1,1,854,House,AUCTION,495000,1035000,-34.8972205,138.679228,8.019307476
22/05/2025,GLENLEE,QLD,4711,5,2,2,,House,PRIVATE TREATY,670000,1035000,,,
25/06/2025,CASEY,ACT,2913,4,2,2,533,House,PRIVATE TREATY,980000,1035000,-35.1713015,149.0960136,14.01928831
1/08/2025,MACGREGOR,ACT,2615,4,2,2,450,House,PRIVATE TREATY,980000,1035000,-35.2146681,149.0043843,12.74247676
1/08/2025,FLAGSTAFF HILL,SA,5159,4,2,3,1067,House,PRIVATE TREATY,495000,1035000,-35.0503722,138.6103507,13.58933151
9/08/2025,GIRALANG,ACT,2617,3,3,3,784,House,AUCTION,980000,1035000,-35.2090727,149.0888867,9.885062562
9/08/2025,VALLEY VIEW,SA,5093,3,1,6,760,House,AUCTION,495000,1035000,-34.8424409,138.6503605,10.57009635
13/08/2025,BONDI,NSW,2026,2,1,,,Apartment/Unit/Flat,PRIVATE TREATY,645000,1035000,-33.8942933,151.2661287,5.999222648
14/08/2025,MULLUMBIMBY,NSW,2482,3,1,1,656,House,PRIVATE TREATY,752000,1035000,-28.5379744,153.4738641,629.2995223
15/08/2025,CAMBRIDGE PARK,NSW,2747,2,1,2,,House,PRIVATE TREATY,752000,1035000,-33.7558577,150.7321585,45.86024723
15/08/2025,YERONGA,QLD,4104,3,2,2,198,House,PRIVATE TREATY,670000,1035000,-27.5210924,153.0179734,5.802373115
29/04/2025,SEAFORD RISE,SA,5169,5,2,2,576,House,PRIVATE TREATY,495000,1034000,-35.2140058,138.4812111,33.50785796
22/03/2025,TAYLOR,ACT,2913,4,2,2,,House,AUCTION,980000,1032000,-35.1472937,149.1009627,16.67466063
15/05/2025,MAUDSLAND,QLD,4210,4,2,2,500,House,PRIVATE TREATY,670000,1031500,-27.9155942,153.2787769,55.5304629
4/02/2025,NIGHTCLIFF,NT,810,4,3,2,,House,AUCTION,460000,1030000,-12.3866793,130.8545652,8.291153389
21/02/2025,DARWIN CITY,NT,800,4,3,3,428,Apartment/Unit/Flat,PRIVATE TREATY,254000,1030000,-12.4574949,130.8400165,0.344524402
17/03/2025,STUART PARK,NT,820,4,3,2,451,House,PRIVATE TREATY,460000,1030000,-12.4516919,130.8449696,1.05756399
25/03/2025,PARAP,NT,820,4,2,2,980,House,AUCTION,460000,1030000,-12.4283423,130.8536514,3.806094825
31/03/2025,VIRGINIA,NT,834,5,3,8,20600,House,PRIVATE TREATY,460000,1030000,-12.5627227,131.031176,23.56064397
2/04/2025,AINSLIE,ACT,2602,4,2,3,489,House,PRIVATE TREATY,980000,1030000,-35.2571564,149.1401877,5.715090173
8/04/2025,CALWELL,ACT,2905,5,2,2,,House,PRIVATE TREATY,980000,1030000,-35.4377842,149.1017863,15.55417609
20/04/2025,BAYVIEW,NT,820,4,3,2,,House,PRIVATE TREATY,460000,1030000,,,
20/04/2025,BAYVIEW,NT,820,4,3,2,864,House,PRIVATE TREATY,460000,1030000,,,
24/04/2025,HOVE,SA,5048,3,2,2,403,House,AUCTION,495000,1030000,-35.0134081,138.5271552,11.55718483
30/04/2025,EASTERN HEIGHTS,QLD,4305,4,3,2,827,House,PRIVATE TREATY,670000,1030000,-27.6235534,152.7708076,30.27198951
30/04/2025,HOLLAND PARK,QLD,4121,3,2,1,716,House,PRIVATE TREATY,670000,1030000,-27.5167884,153.0735104,7.246278541
30/04/2025,WELLARD,WA,6170,4,2,2,2096,House,PRIVATE TREATY,505000,1030000,-32.2644089,115.8318388,34.31789061
1/05/2025,KLEMZIG,SA,5087,4,1,6,670,House,AUCTION,495000,1030000,-34.8819983,138.6366989,6.127072668
1/05/2025,LEEDERVILLE,WA,6007,2,2,2,,Townhouse,PRIVATE TREATY,505000,1030000,-31.9319389,115.8388976,3.355539424
2/05/2025,ORMISTON,QLD,4160,3,2,2,607,House,PRIVATE TREATY,670000,1030000,-27.4982907,153.2554037,23.14747773
2/05/2025,PACIFIC PINES,QLD,4211,4,1,2,1240,House,PRIVATE TREATY,670000,1030000,-27.9328961,153.3242514,59.35468892
5/05/2025,ROSEBUD,VIC,3939,3,2,2,,Townhouse,PRIVATE TREATY,550000,1030000,-38.3730108,144.9163144,62.15804049
6/05/2025,MOUNT WAVERLEY,VIC,3149,3,2,2,,Townhouse,PRIVATE TREATY,550000,1030000,-37.8844573,145.1289501,16.54114757
7/05/2025,RIVETT,ACT,2611,3,2,2,,Townhouse,PRIVATE TREATY,980000,1030000,-35.3434121,149.0350762,7.878497673
7/05/2025,LOWER PORTLAND,NSW,2756,,,,,Acreage/Semirural,PRIVATE TREATY,752000,1030000,-33.4239635,150.9040673,56.94058118
8/05/2025,MINCHINBURY,NSW,2770,3,1,3,794,House,PRIVATE TREATY,752000,1030000,-33.7890014,150.8239425,36.69077729
9/05/2025,MARSDEN PARK,NSW,2765,4,2,1,284,House,AUCTION,752000,1030000,,,
9/05/2025,PALMYRA,WA,6157,4,2,2,476,House,PRIVATE TREATY,505000,1030000,-32.0481282,115.7863075,12.40355867
17/05/2025,WEST CROYDON,SA,5008,3,1,2,648,House,AUCTION,495000,1030000,-34.8884204,138.5543656,6.066074523
18/05/2025,MANOR LAKES,VIC,3024,5,3,2,463,House,PRIVATE TREATY,550000,1030000,-37.8776051,144.5941116,33.23580667
19/05/2025,WELLAND,SA,5007,3,1,1,390,House,AUCTION,495000,1030000,-34.8985986,138.5588335,4.987511554
20/05/2025,LEICHHARDT,NSW,2040,2,2,1,,Apartment/Unit/Flat,PRIVATE TREATY,645000,1030000,-33.8879541,151.1478923,5.93739188
20/05/2025,BAYVIEW,NT,820,4,3,2,864,House,PRIVATE TREATY,460000,1030000,,,
22/05/2025,COFFS HARBOUR,NSW,2450,4,2,2,507,House,PRIVATE TREATY,752000,1030000,-30.2889444,153.0933318,435.1123438
22/05/2025,TAYLORS LAKES,VIC,3038,5,2,4,,House,PRIVATE TREATY,550000,1030000,-37.6960952,144.7863247,20.36778982
16/07/2025,YARRALUMLA,ACT,2600,3,1,1,445,House,PRIVATE TREATY,980000,1030000,-35.3107931,149.1074541,1.569115457
23/07/2025,SNUG,TAS,7054,4,3,3,9051,House,PRIVATE TREATY,540000,1030000,-43.0630945,147.2534949,20.96505291
29/07/2025,MARION,SA,5043,5,2,4,870,House,PRIVATE TREATY,495000,1030000,-34.9964158,138.5346083,9.638339972
29/07/2025,BLACKMANS BAY,TAS,7052,3,2,5,1223,House,PRIVATE TREATY,540000,1030000,-43.0056252,147.3139319,13.72615722
5/08/2025,BEDFORD,WA,6052,3,1,3,613,House,PRIVATE TREATY,505000,1030000,-31.915999,115.8929409,5.379320287
6/08/2025,EAST FREMANTLE,WA,6158,2,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,396000,1030000,-32.0446079,115.7633316,13.46123042
12/08/2025,KALEEN,ACT,2617,4,2,1,779,House,PRIVATE TREATY,980000,1030000,-35.2340831,149.1108594,7.099718127
13/08/2025,WENTWORTH FALLS,NSW,2782,3,2,2,1182,House,PRIVATE TREATY,752000,1030000,-33.6933026,150.3728541,79.81707061
14/08/2025,LINDFIELD,NSW,2070,1,1,1,,Apartment/Unit/Flat,AUCTION,645000,1030000,-33.7744186,151.1664073,11.27216975
14/08/2025,AVONDALE HEIGHTS,VIC,3034,3,2,1,,Newhouseandland,PRIVATE TREATY,550000,1030000,-37.7714681,144.8581922,10.39437452
15/08/2025,SPEERS POINT,NSW,2284,4,2,3,809,House,PRIVATE TREATY,752000,1030000,-32.9577107,151.6266355,108.3916969
16/08/2025,KINGSBURY,VIC,3083,3,1,2,620,House,AUCTION,550000,1030000,-37.71408,145.0319043,12.66003538
16/08/2025,MOONEE PONDS,VIC,3039,3,1,2,,Apartment/Unit/Flat,AUCTION,410000,1030000,-37.7616411,144.9360194,6.309601945
24/04/2025,MILE END,SA,5031,3,1,2,694,House,PRIVATE TREATY,495000,1028000,-34.9284425,138.5724267,2.51319141
21/05/2025,WARNER,QLD,4500,4,2,2,700,House,PRIVATE TREATY,670000,1028000,-27.2983433,152.956528,20.03326018
6/07/2025,MACGREGOR,ACT,2615,4,3,2,,House,PRIVATE TREATY,980000,1027000,-35.2104507,149.0158395,12.40591555
15/08/2025,DIANELLA,WA,6059,4,2,2,,House,PRIVATE TREATY,505000,1027000,-31.8930291,115.8781596,7.166641285
24/05/2025,FERNTREE GULLY,VIC,3156,3,1,1,726,House,AUCTION,550000,1026000,-37.8735571,145.260081,26.94974122
24/04/2025,ST MARYS,SA,5042,4,2,2,790,House,PRIVATE TREATY,495000,1025000,-35.0082376,138.5837352,9.003849675
24/04/2025,BELLERIVE,TAS,7018,4,2,5,335,House,PRIVATE TREATY,540000,1025000,-42.8792932,147.369863,3.428721135
27/04/2025,BASSENDEAN,WA,6054,2,1,3,1042,House,AUCTION,505000,1025000,-31.9157354,115.952922,9.801950821
29/04/2025,BANYO,QLD,4014,3,2,2,602,House,PRIVATE TREATY,670000,1025000,-27.3853355,153.0877561,11.23553183
30/04/2025,GRANGE,SA,5022,3,3,1,,House,PRIVATE TREATY,495000,1025000,-34.9011455,138.5024464,9.399770204
1/05/2025,GRANGE,SA,5022,4,2,2,,House,PRIVATE TREATY,495000,1025000,-34.8926657,138.4995736,9.981913209
6/05/2025,BREAKFAST POINT,NSW,2137,1,1,,,Apartment/Unit/Flat,PRIVATE TREATY,645000,1025000,-33.843013,151.1088807,9.668289861
6/05/2025,KALAMUNDA,WA,6076,4,2,2,457,RetirementLiving,PRIVATE TREATY,505000,1025000,-31.9729975,116.0543569,18.41568587
7/05/2025,MERMAID WATERS,QLD,4218,2,1,1,,Apartment/Unit/Flat,PRIVATE TREATY,660000,1025000,-28.0404209,153.4240219,74.62754808
7/05/2025,HAMMOND PARK,WA,6164,4,2,2,550,House,PRIVATE TREATY,505000,1025000,-32.1644378,115.8444609,23.17470947
9/05/2025,BLACKBUTT,NSW,2529,4,2,2,639,House,PRIVATE TREATY,752000,1025000,-34.5703724,150.8351161,84.97498015
9/05/2025,TRINITY PARK,QLD,4879,4,2,2,863,House,PRIVATE TREATY,670000,1025000,-16.8094426,145.7052268,1400.244277
9/05/2025,QUINNS ROCKS,WA,6030,4,2,2,600,House,PRIVATE TREATY,505000,1025000,-31.6617849,115.6975529,36.08103375
10/05/2025,VERMONT SOUTH,VIC,3133,3,1,2,725,House,AUCTION,550000,1025000,-37.8518103,145.1709458,18.75968436
20/05/2025,TIGHES HILL,NSW,2297,3,3,2,,Townhouse,PRIVATE TREATY,752000,1025000,-32.9072826,151.7583697,118.3925826
22/05/2025,WOOLGOOLGA,NSW,2456,4,2,3,2023,House,PRIVATE TREATY,752000,1025000,-30.1171062,153.1913684,456.349143
22/05/2025,YAMBA,NSW,2464,4,2,2,569,House,AUCTION,752000,1025000,-29.4361068,153.3438851,531.6683785
22/05/2025,CRAIGIE,WA,6025,4,2,2,863,House,PRIVATE TREATY,505000,1025000,-31.7826362,115.7663955,21.17841706
23/05/2025,BLACKTOWN,NSW,2148,3,1,1,563,House,PRIVATE TREATY,752000,1025000,-33.785315,150.8942669,30.54358466
23/05/2025,KILLCARE,NSW,2257,2,2,1,,Townhouse,PRIVATE TREATY,752000,1025000,-33.5229156,151.362458,41.04919486
12/06/2025,MAWSON,ACT,2607,3,1,1,809,House,PRIVATE TREATY,980000,1025000,-35.360609,149.0950243,7.014683631
19/07/2025,KAMBAH,ACT,2902,4,2,2,806,House,AUCTION,980000,1025000,-35.3852941,149.090359,9.780828541
28/07/2025,BEACHPORT,SA,5280,,,,,Acreage/Semirural,PRIVATE TREATY,495000,1025000,-37.496514,140.0959755,315.1322807
31/07/2025,HALLS HEAD,WA,6210,4,2,3,654,House,PRIVATE TREATY,505000,1025000,-32.5531481,115.6833647,68.30272245
1/08/2025,WATSON,ACT,2602,4,1,1,721,House,PRIVATE TREATY,980000,1025000,-35.2355936,149.1475894,8.066966969
10/08/2025,NORTH HAVEN,SA,5018,3,2,5,648,House,AUCTION,495000,1025000,-34.7832708,138.4907494,18.9242362
11/08/2025,ROSEBUD,VIC,3939,3,2,2,1175,House,PRIVATE TREATY,550000,1025000,-38.3731404,144.9197803,62.15303485
12/08/2025,TWEED HEADS,NSW,2485,3,2,2,,Townhouse,PRIVATE TREATY,752000,1025000,-28.1781167,153.5384407,669.0503851
13/08/2025,CURRUMBIN WATERS,QLD,4223,3,1,2,,House,PRIOR TO AUCTION,670000,1025000,-28.1439523,153.4561422,86.09533818
7/04/2025,BRADDON,ACT,2612,3,2,2,,Townhouse,AUCTION,980000,1023500,-35.275526,149.141484,4.401902013
12/08/2025,BUXTON,NSW,2571,4,2,2,1985,House,PRIVATE TREATY,752000,1023300,-34.258866,150.530016,76.0433185
7/05/2025,VIEWBANK,VIC,3084,3,2,2,570,House,PRIVATE TREATY,550000,1023000,-37.7412018,145.0946837,14.14056372
5/08/2025,MITCHELL PARK,SA,5043,3,1,,,House,PRIVATE TREATY,495000,1023000,-35.0050819,138.5641455,9.135981429
9/05/2025,FRANKSTON SOUTH,VIC,3199,3,2,4,724,House,AUCTION,550000,1022899,-38.1604237,145.1157193,40.69424152
7/04/2025,LENAH VALLEY,TAS,7008,5,3,1,1013,House,PRIVATE TREATY,540000,1022000,-42.8586009,147.2798667,4.754191339
20/05/2025,PIALBA,QLD,4655,4,2,2,601,House,PRIVATE TREATY,670000,1022000,-25.2722176,152.8257346,244.1844742
22/03/2025,NGUNNAWAL,ACT,2913,4,2,2,,House,AUCTION,980000,1021000,-35.1618642,149.1059633,15.0642026
14/07/2025,BONNER,ACT,2914,4,2,2,452,House,PRIVATE TREATY,980000,1020600,-35.1541233,149.1381026,16.26633881
28/01/2025,COOLALINGA,NT,839,3,2,2,,Blockofunits,PRIVATE TREATY,460000,1020000,-12.5193673,131.0421862,22.81537977
1/04/2025,VIRGINIA,NT,834,6,3,8,,House,PRIVATE TREATY,460000,1020000,-12.5614192,131.049723,25.2833752
4/04/2025,BELLERIVE,TAS,7018,3,2,2,509,House,PRIVATE TREATY,540000,1020000,-42.8649274,147.3738912,4.21891442
14/04/2025,FRANKLIN,ACT,2913,3,2,2,405,House,AUCTION,980000,1020000,-35.2009557,149.1376605,11.22113106
28/04/2025,GREENWOOD,WA,6024,4,2,2,548,House,PRIVATE TREATY,505000,1020000,-31.8323567,115.8080255,14.5729816
30/04/2025,WARNER,QLD,4500,4,2,4,775,House,PRIVATE TREATY,670000,1020000,-27.2901761,152.9404045,21.44877687
30/04/2025,SURREY DOWNS,SA,5126,4,2,3,824,House,PRIVATE TREATY,495000,1020000,-34.8052525,138.71193,17.05435217
1/05/2025,OCEAN REEF,WA,6027,4,2,2,796,House,PRIVATE TREATY,505000,1020000,-31.7710922,115.7391339,23.49468397
5/05/2025,WEST BUSSELTON,WA,6280,4,2,2,702,House,PRIVATE TREATY,505000,1020000,-33.6673927,115.3103313,196.6765782
6/05/2025,HORNSBY,NSW,2077,3,2,2,,Apartment/Unit/Flat,PRIVATE TREATY,645000,1020000,-33.7061327,151.0980631,20.83120211
6/05/2025,TWEED HEADS SOUTH,NSW,2486,3,2,2,677,House,PRIVATE TREATY,752000,1020000,-28.204579,153.5161331,665.5686241
6/05/2025,BUDERIM,QLD,4556,4,2,2,1269,House,AUCTION,670000,1020000,-26.6653877,153.0584534,89.10722958
6/05/2025,PACIFIC PARADISE,QLD,4564,4,2,4,546,House,PRIVATE TREATY,670000,1020000,-26.6161596,153.0750817,94.63260248
7/05/2025,EPPING,NSW,2121,2,2,1,112,Apartment/Unit/Flat,PRIVATE TREATY,645000,1020000,-33.773223,151.0834202,15.76331287
7/05/2025,POTTSVILLE,NSW,2489,3,2,2,,Duplex,PRIVATE TREATY,752000,1020000,-28.4027318,153.5590645,646.2181611
8/05/2025,WARNERS BAY,NSW,2282,2,2,2,301,Villa,PRIVATE TREATY,752000,1020000,-32.9724972,151.649588,107.6571629
8/05/2025,GLENROY,VIC,3046,2,1,4,753,House,PRIVATE TREATY,550000,1020000,-37.7098867,144.9362423,11.82356367
8/05/2025,HARKAWAY,VIC,3806,3,2,3,953,House,PRIVATE TREATY,550000,1020000,-37.9986279,145.3465145,39.43814272
10/05/2025,MILL PARK,VIC,3082,5,2,2,652,House,PRIOR TO AUCTION,550000,1020000,-37.6745883,145.0777155,18.49837305
15/05/2025,PIMPAMA,QLD,4209,4,2,2,,House,PRIVATE TREATY,670000,1020000,-27.8155113,153.2975219,46.96799475
16/05/2025,VIRGINIA,NT,834,6,3,8,,House,PRIVATE TREATY,460000,1020000,-12.5614192,131.049723,25.2833752
16/05/2025,SUMMERTOWN,SA,5141,4,1,5,1993,House,PRIVATE TREATY,495000,1020000,-34.9486378,138.7286989,11.98069134
19/05/2025,PARKWOOD,QLD,4214,4,2,5,700,House,PRIVATE TREATY,670000,1020000,-27.9613978,153.3716543,64.47207641
20/05/2025,WARABROOK,NSW,2304,4,2,2,600,House,PRIVATE TREATY,752000,1020000,-32.8855045,151.7178327,119.0254998
20/05/2025,WOONGARRAH,NSW,2259,4,2,2,468,House,PRIVATE TREATY,752000,1020000,-33.2495486,151.4886453,73.56052207
21/05/2025,SOUTH RIPLEY,QLD,4306,4,2,2,529,House,PRIVATE TREATY,670000,1020000,-27.694217,152.8222906,31.90244775
